,chronological,restaurant,username,review,rating,daysago,linktoreview,rest_id
123,123,McDonald's Vilanova i la Geltrú,GLORIA GUIRADO,No Review,5,90,https://www.google.com/maps/contrib/114621914643244352693/reviews?hl=en,1
124,124,McDonald's Vilanova i la Geltrú,Stephane Ciesielski,It tasted like McDonald's,5,90,https://www.google.com/maps/contrib/103517292631551485399/reviews?hl=en,1
125,125,McDonald's Vilanova i la Geltrú,Lucas Lopez,No puedo poner mas de 3 estrellas a un McDonald's pero es lo que esperamos al entrar con un servicio siempre perfecto y con sonrisa.,3,90,https://www.google.com/maps/contrib/110592664993525842142/reviews?hl=en,1
126,126,McDonald's Vilanova i la Geltrú,Alexander Ambrosio,No Review,5,90,https://www.google.com/maps/contrib/100094954399243677635/reviews?hl=en,1
127,127,McDonald's Vilanova i la Geltrú,A.R.N Yasmina,No Review,4,90,https://www.google.com/maps/contrib/110586984831847217641/reviews?hl=en,1
128,128,McDonald's Vilanova i la Geltrú,Shamil' Kitinov,"Mac good, internet weak",5,90,https://www.google.com/maps/contrib/114790986353277425650/reviews?hl=en,1
129,129,McDonald's Vilanova i la Geltrú,Pilar Barrera,No Review,4,90,https://www.google.com/maps/contrib/101597452132171006867/reviews?hl=en,1
130,130,McDonald's Vilanova i la Geltrú,"Laura ""Lau""","Importante revisar los pedidos antes de irse en el Mc auto. Cada dia hay una nueva sorpresa. Pedi big Mac normal y me lo pusieron de pollo. Las patatas siempre frias y lo increible es que pides un mc flurry y te lo dan sin tapa, abierto. Hablamos del mc auto. Otro dia faltaba el happy meal entero de la nina. La limpieza del local deja muchisimo que desear. En general un abandono notable de este mc donals.",1,90,https://www.google.com/maps/contrib/101038798811443006238/reviews?hl=en,1
131,131,McDonald's Vilanova i la Geltrú,Amfonso Rivero Gonzalez,Malisimo personal,2,90,https://www.google.com/maps/contrib/118331128003234319644/reviews?hl=en,1
132,132,McDonald's Vilanova i la Geltrú,Amador Vilalta Torren,McDonalds in its pure form... We already know the food. Good attention from the staff with kindness and desire to serve the customer well.,3,90,https://www.google.com/maps/contrib/104196557251820072664/reviews?hl=en,1
133,133,McDonald's Vilanova i la Geltrú,Istvan Vegh,No Review,4,90,https://www.google.com/maps/contrib/107394532509958644185/reviews?hl=en,1
134,134,McDonald's Vilanova i la Geltrú,Luis Santiago Collantes,Todo excelente  el personal muy majos.,5,90,https://www.google.com/maps/contrib/109102516619392782701/reviews?hl=en,1
135,135,McDonald's Vilanova i la Geltrú,Eric Ramos Hita,No Review,5,90,https://www.google.com/maps/contrib/116923645146277546955/reviews?hl=en,1
136,136,McDonald's Vilanova i la Geltrú,Xeli Ramis Imbert-Bouchard,No Review,4,90,https://www.google.com/maps/contrib/108663988936055874790/reviews?hl=en,1
137,137,McDonald's Vilanova i la Geltrú,Pierre Schakenraad,Very busy and order was wrong,2,90,https://www.google.com/maps/contrib/101850366666413157351/reviews?hl=en,1
138,138,McDonald's Vilanova i la Geltrú,MARIANA NECHITA,No Review,4,90,https://www.google.com/maps/contrib/106664256216889443498/reviews?hl=en,1
139,139,McDonald's Vilanova i la Geltrú,Santi Fernandez Flores,No Review,1,90,https://www.google.com/maps/contrib/117414654081398287710/reviews?hl=en,1
140,140,McDonald's Vilanova i la Geltrú,oliver lloret,No Review,4,90,https://www.google.com/maps/contrib/101648775485359250857/reviews?hl=en,1
141,141,McDonald's Vilanova i la Geltrú,Samuel Fernandez Martin,No Review,3,90,https://www.google.com/maps/contrib/116115459524078490762/reviews?hl=en,1
142,142,McDonald's Vilanova i la Geltrú,Ermitas Delta,No Review,3,90,https://www.google.com/maps/contrib/109742234528528473096/reviews?hl=en,1
143,143,McDonald's Vilanova i la Geltrú,laurent malet,No Review,5,90,https://www.google.com/maps/contrib/114826220272381969085/reviews?hl=en,1
144,144,McDonald's Vilanova i la Geltrú,momo boubou,"Welcoming smiling staff listening large playroom for children so noise!
Quite satisfying.",4,90,https://www.google.com/maps/contrib/102536298615315287978/reviews?hl=en,1
145,145,McDonald's Vilanova i la Geltrú,Alba Marfil Balboa,"Nunca aciertan con los pedidos. Lo hacen mal y encima cuando reclamas con mala cara.
Se salvan 2 o 3 de todo el personal que tienen.",1,90,https://www.google.com/maps/contrib/115959156508918274308/reviews?hl=en,1
146,146,McDonald's Vilanova i la Geltrú,Jonathan Manso,"Pesimo servicio, todo son buenas caras cuando vas a pagar en metalico en el mostrador ( Por cierto muy simpatica la chica que nos atendio ) pero una vez te entregan la comida, empiezas a ver todo lo que falta y pides amablemente lo que falta al ""camarero"" y ahi empiezan malas caras y un mal trato con toda la mesa, despues de esperar mas de 30 min consiguen traer lo que faltaba a la mesa y para colmo mi mac extreme de 3 quesos, era doble de carne y resulto tener 1 hamburguesa y 1/2...
Me contesta el camarero que la sirven asi y le digo: disculpa podria acercarse un momento un superior tuyo?.
Y si que vino una encargada despues de dejar el movil de estar jugando, era rubia y bajita en el turno de tarde 18/07/2023 me seguia diciendo que si que lo servian asi y le dije por favor cambiarmelo, pues otros 20 min alli esperando y por supuesto, pedi hoja de reclamaciones y voy a tomar acciones  legales contra este Mac Donald todas las que sean pertinentes ( trabajadores, suciedad, higiene, etc )
Total que no pensamos pisarlo nunca mas y ser un poco mas con los globo que hay alli trabajando que son personas no animales, si va por las que atienden a los muchachos de globo que no es normal esos vocabularios.",1,120,https://www.google.com/maps/contrib/112528051177202262094/reviews?hl=en,1
147,147,McDonald's Vilanova i la Geltrú,Montse Martinez,No Review,3,120,https://www.google.com/maps/contrib/110449725630167267105/reviews?hl=en,1
148,148,McDonald's Vilanova i la Geltrú,Manuel Tenor,Siempre se equivocan en los pedidos. No aciertan ninguno.,1,120,https://www.google.com/maps/contrib/111243271890087528730/reviews?hl=en,1
149,149,McDonald's Vilanova i la Geltrú,Sebastian Roman,"el peor mcdonald que he visto en muchisimo tiempo, todo muy lento y la comida fria",1,120,https://www.google.com/maps/contrib/113923747341211782993/reviews?hl=en,1
150,150,McDonald's Vilanova i la Geltrú,Neus Rodriguez Clari,No Review,3,120,https://www.google.com/maps/contrib/100485676072646402143/reviews?hl=en,1
151,151,McDonald's Vilanova i la Geltrú,nesterova xenia,Poppy is like a poppy. Nothing special,5,120,https://www.google.com/maps/contrib/101562963503637584870/reviews?hl=en,1
152,152,McDonald's Vilanova i la Geltrú,dani vazquez,"Seguramente el peor mc Donalds de la historia. De por si, ya suelen ser lentos, mal organizados y se dejan cosas. Pero hoy, despues de esperar mas de 30 minutos por la comida, a la hora de salir, nos hemos comido 20 minutos mas de cola pq me han encerrado en el parking y he tenido que salir por el mc auto...
Actualizo. Al llegar a casa tambien faltaba la pajita y el ketchup.",1,120,https://www.google.com/maps/contrib/114881147697945150828/reviews?hl=en,1
153,153,McDonald's Vilanova i la Geltrú,Marisol Solano,Muy delicioso y muy rapido si atencion,5,120,https://www.google.com/maps/contrib/102258371581269878334/reviews?hl=en,1
154,154,McDonald's Vilanova i la Geltrú,Hugo Hache,"Servicio 24h en automac.

Algo lento,los pobres iban locos.
Uno mas trabajando no molestaria.

Lo unico que encontramos abierto por esa zona a las 2 am.

Dale like  si te sirvio !!",3,120,https://www.google.com/maps/contrib/108312568009428906764/reviews?hl=en,1
155,155,McDonald's Vilanova i la Geltrú,Edison Wilter Pilay Moreira,No Review,5,120,https://www.google.com/maps/contrib/109988581546712026694/reviews?hl=en,1
156,156,McDonald's Vilanova i la Geltrú,Andres Herran,No Review,5,120,https://www.google.com/maps/contrib/105688079916265190993/reviews?hl=en,1
157,157,McDonald's Vilanova i la Geltrú,CARLES ISERN,"Que mal hoy! No hay cocacola, no les quedan toallas de los menus grandes, tienen la terraza cerrada, y lentisimos!  pesimos! vergonzoso",1,120,https://www.google.com/maps/contrib/107273641701000166478/reviews?hl=en,1
158,158,McDonald's Vilanova i la Geltrú,Rafens RRR,"Lo siento. Una hora de espera en un restaurante de comida rapida, es un chiste.",2,120,https://www.google.com/maps/contrib/105491822157797307327/reviews?hl=en,1
159,159,McDonald's Vilanova i la Geltrú,Daniel Piqueras N.,Muy amables y agradables.,5,120,https://www.google.com/maps/contrib/113929476637639988181/reviews?hl=en,1
160,160,McDonald's Vilanova i la Geltrú,P R,No Review,1,120,https://www.google.com/maps/contrib/110347819436290291159/reviews?hl=en,1
161,161,McDonald's Vilanova i la Geltrú,Conxi Millan,No Review,4,120,https://www.google.com/maps/contrib/108590305045698695970/reviews?hl=en,1
162,162,McDonald's Vilanova i la Geltrú,Ruslan Monumerov,No Review,5,120,https://www.google.com/maps/contrib/107664364702801579342/reviews?hl=en,1
163,163,McDonald's Vilanova i la Geltrú,Jordi_R1 HT,"Ya no son lo que eran, ahora cada vez mas caros y los productos lamentables de enanos y la mitad siempre te las ofrecen desmontados, de la poca empatia que tienen a la hora de prepararlos,  a dia de hoy son lo ultimo en comida rapida y ""basura"" todo sea dicho",1,120,https://www.google.com/maps/contrib/115388148956811002352/reviews?hl=en,1
164,164,McDonald's Vilanova i la Geltrú,Judit Diaz,Una verguenza llevamos 20 minutos esperando en el mc auto y solo tenemos 3 coches delante...,1,120,https://www.google.com/maps/contrib/100109101411557486766/reviews?hl=en,1
165,165,McDonald's Vilanova i la Geltrú,Gustinet Torres,No Review,5,120,https://www.google.com/maps/contrib/114943065209209878510/reviews?hl=en,1
166,166,McDonald's Vilanova i la Geltrú,Fer R S,No Review,4,120,https://www.google.com/maps/contrib/113202052807703095957/reviews?hl=en,1
167,167,McDonald's Vilanova i la Geltrú,Mari Carmen Berrio Afuera,No Review,4,120,https://www.google.com/maps/contrib/106721045440571532921/reviews?hl=en,1
168,168,McDonald's Vilanova i la Geltrú,Roge Cerezo Martin,Buen servicio,4,120,https://www.google.com/maps/contrib/111664931957495001465/reviews?hl=en,1
169,169,McDonald's Vilanova i la Geltrú,Borja SZR,No Review,1,120,https://www.google.com/maps/contrib/103505526985817247210/reviews?hl=en,1
170,170,McDonald's Vilanova i la Geltrú,Borja Martinez,Muy amable la chica del McAuto,5,120,https://www.google.com/maps/contrib/104020088838109521672/reviews?hl=en,1
171,171,McDonald's Vilanova i la Geltrú,Alejandro Sabuco,45 minutos de espera despues de pedir y todo frio.,1,120,https://www.google.com/maps/contrib/112977173030942489574/reviews?hl=en,1
172,172,McDonald's Vilanova i la Geltrú,zsolt csongor antal,No Review,5,120,https://www.google.com/maps/contrib/105098816545273245328/reviews?hl=en,1
173,173,McDonald's Vilanova i la Geltrú,raul tosas iglesias,No Review,1,120,https://www.google.com/maps/contrib/107671346905634333369/reviews?hl=en,1
174,174,McDonald's Vilanova i la Geltrú,Marwan Hamou,No Review,2,120,https://www.google.com/maps/contrib/116491947524680167019/reviews?hl=en,1
175,175,McDonald's Vilanova i la Geltrú,F M.F,Tienen a los ninos jugando a 40 grados de temperatura es una verguenza,1,120,https://www.google.com/maps/contrib/105806814398163051373/reviews?hl=en,1
176,176,McDonald's Vilanova i la Geltrú,Alicia Lopez bailon,Anoche dos horas y pico esperando en el mc auto y nos fuimos sin cenar super mal organizado la encargada rubia un 0  ...,1,120,https://www.google.com/maps/contrib/115661351125610652685/reviews?hl=en,1
177,177,McDonald's Vilanova i la Geltrú,Ana Marca hijano,"Mas de una hora esperando la comida, sin aire acondicionado, encima cerraban las puertas con llave para que que no entrara gente pero de esa manera menos aire entraba de la calle era asfixiante estar alli, tienen gente trabajando la cual no sabe hablar el idioma, le preguntabamos y no sabia respondernos, la que tenian montada alli hoy era de pelicula, horrible.
Atencion pesima.",1,120,https://www.google.com/maps/contrib/114329311285855587684/reviews?hl=en,1
178,178,McDonald's Vilanova i la Geltrú,Toni Espallargues,Unbearable heat. Too many people and bad order management. More than 30 minutes waiting for food.  I think an apology or explanation would have been needed.,1,120,https://www.google.com/maps/contrib/101054114211339929168/reviews?hl=en,1
179,179,McDonald's Vilanova i la Geltrú,vladimir golovey,Por falta personal 1 hora esperando en mcauto un domingo,1,120,https://www.google.com/maps/contrib/101524402872699909504/reviews?hl=en,1
180,180,McDonald's Vilanova i la Geltrú,Jordi Garcia,Chavala con gafas joven voy a preguntale si esta mi pedido porque sale en la pantalla y me dice que no esta pero con muy mala educacion pesimo,1,120,https://www.google.com/maps/contrib/113954776743841434821/reviews?hl=en,1
181,181,McDonald's Vilanova i la Geltrú,Oscar Cayuela,"un McDonald's rapido por mcauto pero alguna vez me han puesto solo una carne en el bigmac que van dos , y no hay forma que me pongan la salsa Deluxe con las patatas.",4,120,https://www.google.com/maps/contrib/113188309153614182013/reviews?hl=en,1
182,182,McDonald's Vilanova i la Geltrú,Agustina Mangieri,Lentisimos con el despacho de los pedidos unos nuggets y una coca 20 minutos siendo un local d comida rapida tendria q haber pasado por el mc auto salian pedidos posteriores d mucha mas elaboracion y el mio no,2,120,https://www.google.com/maps/contrib/113241351523565794916/reviews?hl=en,1
183,183,McDonald's Vilanova i la Geltrú,german pascual,No Review,5,150,https://www.google.com/maps/contrib/106573290790737698371/reviews?hl=en,1
184,184,McDonald's Vilanova i la Geltrú,francesc munoz alba,No Review,4,150,https://www.google.com/maps/contrib/100005970160755734561/reviews?hl=en,1
185,185,McDonald's Vilanova i la Geltrú,Enrique Miranda,No Review,4,150,https://www.google.com/maps/contrib/111355298711520960984/reviews?hl=en,1
186,186,McDonald's Vilanova i la Geltrú,Jennifer De los santos,Aver si cambias el aceite. Comida relativamente asquerosa no vuelvo a pedir aqui ni muerta de hambre,1,150,https://www.google.com/maps/contrib/107454434756413933336/reviews?hl=en,1
187,187,McDonald's Vilanova i la Geltrú,Enrique Cerutti,La atencion fue excelente.,5,150,https://www.google.com/maps/contrib/110020049275186315295/reviews?hl=en,1
188,188,McDonald's Vilanova i la Geltrú,Besmira Nika,No Review,5,150,https://www.google.com/maps/contrib/117952905580894128785/reviews?hl=en,1
189,189,McDonald's Vilanova i la Geltrú,Maite Perez,Comida  rapida y siempre con novedades,5,150,https://www.google.com/maps/contrib/107540048690756602727/reviews?hl=en,1
190,190,McDonald's Vilanova i la Geltrú,Ivet S,No Review,4,150,https://www.google.com/maps/contrib/101697253690360945366/reviews?hl=en,1
191,191,McDonald's Vilanova i la Geltrú,Kasim Khan,No Review,4,150,https://www.google.com/maps/contrib/105681953032802503617/reviews?hl=en,1
192,192,McDonald's Vilanova i la Geltrú,Olga Embid Brugat,I love MC Donals but the takeaway service always leaves something out. Yesterday some potatoes and the other day a hamburger,3,150,https://www.google.com/maps/contrib/101193061653151192233/reviews?hl=en,1
193,193,McDonald's Vilanova i la Geltrú,felix mata avenza,No Review,4,150,https://www.google.com/maps/contrib/101474941123046460978/reviews?hl=en,1
194,194,McDonald's Vilanova i la Geltrú,David Morejon,No Review,1,150,https://www.google.com/maps/contrib/104147310334299917926/reviews?hl=en,1
195,195,McDonald's Vilanova i la Geltrú,Carol Scianca Corradini,No Review,3,150,https://www.google.com/maps/contrib/117757736131662853420/reviews?hl=en,1
